8.853177	8.635653
8.565971	8.830686
8.073028	5.196273
9.483756	10.558834
9.945146	9.664163
10.239916	9.712992
8.085795	7.511215
7.277750	7.846600
9.609803	9.910855
7.841990	6.884768
7.381019	5.468290
9.392255	9.134043
8.322255	9.877876
9.036018	8.310001
8.368920	7.790135
7.736756	6.502481
9.211412	7.025893
9.973684	10.465165
9.129887	8.452145
8.231326	7.041485
7.064119	7.620814
9.115297	9.494376
9.359451	9.540099
9.101778	7.860872
9.306451	8.691445
9.142728	10.359092
10.315067	10.454462
8.260482	8.595464
9.697885	11.006832
9.078248	10.316892
8.688751	8.260987
9.365987	9.494769
7.954674	7.145440
7.095193	7.948625
8.241833	6.716230
8.446006	7.948809
9.350512	11.708536
7.962521	10.656116
10.471992	10.932462
7.356506	6.361932
8.940059	9.984009
8.963546	8.947563
10.503500	10.824560
9.613948	10.026798
10.008223	9.173767
9.000919	10.679387
9.306093	8.991858
9.366538	9.120373
9.455186	9.971109
8.847662	8.417481
10.205435	8.619843
8.490952	5.143800
8.105928	8.467684
8.800913	8.663609
7.169422	7.458379
8.012446	8.513778
9.890413	9.862846
10.740601	11.595308
7.467863	6.221971
9.751428	10.093175
8.973018	8.699376
7.925679	9.229479
8.865722	9.259583
9.954651	11.435262
9.594282	8.472211
9.476770	10.691558
9.309413	10.637902
9.817297	9.605422
10.465786	11.788067
9.293502	10.528338
9.881707	10.428950
8.251244	9.973298
7.909948	8.483692
9.563058	10.544704
9.207403	9.641941
7.487753	7.184150
8.907271	9.041040
10.932989	9.314322
9.550985	11.027945
8.311762	9.594070
10.658426	9.523045
8.745515	7.975651
9.118335	8.134193
8.216582	8.251186
8.605306	8.782789
8.833017	8.630204
9.631312	8.357299
8.036117	7.308319
9.646915	8.476422
9.033745	9.047898
8.804658	9.191783
8.066176	8.037227
7.594982	8.196344
8.610638	9.395429
9.092054	9.293590
10.296439	10.370234
10.269912	10.990037
8.240244	9.130516
9.229226	10.490041
10.983503	9.995572
8.261992	9.322201
9.476069	11.308880
8.652276	8.701546
8.990407	7.942877
7.229959	5.941352
10.617105	10.873755
9.549705	10.965776
9.767416	10.379507
9.069340	8.440335
9.708511	10.583681
9.580901	9.345702
10.913241	11.895688
10.840630	11.255643
7.722210	9.021948
8.070934	7.586444
8.850368	10.150010
8.592621	7.495077
7.533419	8.439788
9.135501	11.033446
8.444836	8.010751
10.083739	9.696178
8.402476	7.907455
9.401386	8.676849
8.393900	8.936812
8.337269	7.660743
9.599817	10.348271
8.266824	8.650633
10.669082	11.354105
11.451946	11.720421
9.512218	8.534430
8.235041	7.623949
9.085891	7.892271
9.359928	8.753175
10.719751	9.716868
8.567608	9.141810
9.375898	8.151019
9.779581	9.484946
9.179091	9.002774
10.310094	9.902672
10.735175	12.965581
10.305564	11.196040
8.325139	7.879282
6.957906	8.024853
8.979344	9.027228
9.070510	8.990985
9.478735	9.142104
12.231210	12.214945
8.547356	6.296562
8.586425	9.965527
9.331673	11.134363
8.388129	9.649163
6.992878	8.293571
9.095138	8.230743
7.609822	7.505332
10.050468	11.173074
9.642273	9.374174
8.900217	7.752561
8.893304	9.826866
10.613649	11.365968
8.468177	8.252683
7.605239	8.556999
10.501647	10.724521
10.366754	11.798985
8.442946	7.063732
7.242129	6.931509
7.102396	8.052433
11.980463	13.223874
8.725725	7.659728
7.695832	9.015392
5.938069	7.579388
8.966349	7.846310
9.190425	9.195192
8.728499	9.713246
6.942535	7.332702
6.580957	8.507079
8.628922	8.344587
8.014662	7.630144
8.680516	7.986585
8.124186	7.828424
9.126852	10.139506
8.352272	8.938314
9.973441	9.992403
8.348481	7.781649
7.939548	9.210366
9.863107	9.841147
8.536408	8.334887
9.609014	9.119720
9.060104	7.560296
9.890876	9.720596
9.018803	10.294161
9.853849	10.064072
9.048825	8.750062
9.110680	9.245354
7.353246	7.685153
8.018087	9.975690
10.095348	10.511407
9.858104	10.521767
11.340828	11.123362
8.716935	9.417182
10.374428	10.576465
8.188742	7.685853
8.296138	7.798629
7.509041	8.593825
9.040022	9.415845
8.430960	9.650427
9.121664	9.036401
8.866112	8.405065
8.411405	7.442428
10.263633	9.383740
10.961528	9.292145
8.006492	8.811212
8.964899	9.338398
9.522190	8.872447
9.731449	10.690589
10.027824	11.326784
8.263552	9.150712
6.971010	8.720702
10.711276	11.461447
9.264155	9.150048
8.949649	6.908455
7.956258	7.769871
11.393844	9.515497
8.402292	8.316493
9.455272	9.385134
8.540531	9.190957
9.638713	9.644948
9.500580	9.965571
9.371865	10.008912
7.714575	7.390329
8.814870	10.590466
10.008313	10.664505
8.119414	9.578357
7.925441	8.494921
8.949021	9.632304
9.095651	9.635359
8.521601	7.298895
8.943168	9.855973
8.408844	9.409196
8.108598	8.885734
8.768246	9.176964
9.975242	10.985693
9.161120	8.685013
11.016120	12.095411
9.501967	10.037657
8.942020	8.585436
8.673582	8.084738
8.859683	7.538454
8.598173	7.888817
9.481652	6.921926
8.087024	8.078841
8.546838	7.809482
8.516089	8.678254
8.933332	8.634861
9.019232	8.546361
9.624096	10.972486
9.310703	9.859398
9.215954	9.161025
8.282089	9.232863
7.602680	6.571094
9.326830	10.219856
8.700633	7.467231
8.256572	8.838764
8.305544	8.234014
9.709051	9.054855
6.822428	6.049242
8.072472	6.125037
7.870290	8.631873
9.379502	7.776826
9.423895	10.501278
9.157761	10.573995
8.638085	9.550498
10.485219	10.711544
8.777554	9.392863
9.450744	9.684344
10.702193	11.177235
10.332738	9.033531
8.553443	9.353464
10.626790	11.028267
9.869321	9.417979
7.682118	7.614160
8.458260	8.451618
10.541656	9.870359
9.112260	8.484155
9.563694	10.071206
7.451220	8.234284
9.226570	9.416835
9.874901	11.275356
9.148138	9.783340
8.137551	7.586630
9.031571	8.761622
7.713575	7.771578
7.600205	7.741613
8.807681	9.702296
8.302468	9.452683
8.739887	9.422233
8.903442	8.156172
9.139879	9.588876
9.376210	9.314612
9.544719	9.604104
8.212018	8.904290
8.630881	9.398847
8.327839	7.291677
6.892188	5.944471
10.179381	10.745676
7.168740	7.463970
6.419535	5.634525
9.201728	9.628587
9.613234	9.048184
9.845042	7.922004
9.925822	10.044391
9.162308	9.264753
9.260997	9.657152
8.286667	7.895123
8.805528	10.343104
9.232928	8.803233
7.969721	8.226856
9.170593	10.087204
7.414730	7.555696
9.600359	10.424711
7.846199	7.454583
9.861004	11.857383
9.700078	7.745522
7.741545	8.915617
8.301619	8.386992
9.544360	8.937251
10.145195	11.452268
9.063940	8.397103
10.495460	11.239321
8.772424	10.237823
9.767363	10.112822
8.489559	8.369967
8.608192	9.426890
8.437948	9.127322
10.305449	11.043286
7.983838	6.158188
10.287539	10.450032
9.947528	10.619304
8.319579	9.452532
8.320632	6.809466
9.522270	9.235698
9.645507	8.895308
9.830869	9.318029
9.821711	10.292248
9.475365	8.196196
6.806227	6.934379
7.222461	7.292246
9.722656	10.270552
9.881038	9.508741
9.455269	10.971055
10.706500	12.092652
8.940804	8.121929
7.991952	9.554856
9.589272	8.935466
9.435152	9.462339
9.321828	11.213367
10.095948	11.535138
8.950344	8.369792
9.213319	9.576846
10.231450	10.040248
7.165246	7.577910
10.045612	11.659643
8.895768	7.310835
10.432300	11.568756
8.626907	8.650904
9.417477	8.208515
9.384476	9.576108
7.306339	7.772549
9.242825	8.394447
9.619491	7.117062
8.466088	9.199191
9.556684	10.828169
9.465712	10.557879
10.066904	8.386009
10.484129	9.745005
8.357761	7.940375
9.020917	9.801642
9.496571	8.892113
8.049672	7.615727
8.429794	8.356788
6.163321	6.636229
7.154963	5.453071
9.593942	9.829317
9.515631	8.375224
8.542433	7.653099
7.313818	8.499126
9.096501	10.036510
9.455414	8.972262
9.795754	9.319213
11.619837	11.476850
9.708661	8.988886
8.286788	11.243616
9.284920	9.050632
9.077916	9.303092
8.222337	8.454327
9.397893	8.206662
7.709115	8.616460
9.984663	8.989533
8.383646	8.162713
9.881912	9.319575
8.054246	9.595176
9.081154	10.855051
9.265877	10.385319
7.790476	8.433848
7.645632	5.961582
9.133533	10.922085
9.634862	7.417966
8.052333	5.387687
8.168304	7.851091
9.865348	9.393880
10.039743	9.607137
8.972755	8.544843
9.700044	8.555307
10.437260	9.819073
7.199500	7.055014
9.477160	8.663549
9.147213	8.853116
10.366105	9.382276
8.174874	7.337737
6.924608	6.813320
8.263427	9.562648
8.965191	8.981043
7.703932	7.307524
8.575567	7.822395
8.415924	8.578273
9.560426	9.837907
10.362035	10.498618
10.063705	9.295999
9.090027	8.974025
9.620752	11.144603
9.266099	9.047318
8.280225	6.691810
8.063902	8.721948
7.807432	8.027105
8.591989	8.799588
8.090432	9.945859
8.972514	10.561399
9.425436	9.154258
7.814270	7.586522
11.136828	10.825241
6.918110	8.478051
8.678568	6.916955
9.695220	10.362931
9.626643	11.362103
9.483905	8.456732
9.026051	9.753527
8.457779	8.049383
10.470075	10.157313
9.261307	10.909771
8.830636	8.917418
9.113310	8.385155
9.646219	7.840302
8.925804	8.909863
7.841818	8.178954
8.799967	8.486720
10.909976	9.886224
9.287650	8.798905
9.315208	8.906225
8.189228	9.247466
8.903724	7.502011
8.248769	9.684443
8.898036	8.927312
8.318792	8.380365
8.050425	8.034858
6.585610	6.153063
10.994324	10.634280
9.073427	9.283006
9.580801	8.451664
7.345273	6.763301
8.682373	9.533609
9.305162	10.067789
9.004251	8.107715
8.526930	8.304427
9.019526	9.056888
9.475754	9.324816
7.703041	8.064163
8.605097	7.425890
8.358587	9.356036
8.797401	9.210975
8.092771	8.465912
7.843251	7.807251
8.926335	9.651744
9.967049	11.250267
10.206990	9.794417
9.665393	9.485873
7.588638	7.508676
9.425624	10.539564
9.941323	10.868128
8.723368	8.593760
8.903414	8.145605
9.251753	10.186534
8.136685	7.647512
8.623242	9.592832
9.193227	9.108823
8.747328	6.519163
10.180098	9.546931
8.658117	9.478755
9.983138	10.687882
9.738476	9.366768
7.653570	8.083737
8.905834	7.485609
8.062646	6.662608
9.101933	9.558590
9.606468	11.035285
7.317584	6.926854
8.979854	10.229537
8.574870	10.461353
7.677232	6.919814
8.979663	7.341381
7.207818	6.297732
9.225753	9.775603
7.855028	6.955724
7.646987	10.592549
6.619945	6.664988
7.385819	7.110383
8.435450	9.286716
9.965916	10.504826
10.470015	9.742910
8.924050	7.873383
9.814268	8.736838
8.525379	9.411063
8.887199	8.734262
7.791607	6.044314
9.806284	9.523566
10.182717	10.928665
8.765299	7.895846
9.935782	8.848736
9.483233	9.433628
11.520998	11.871444
9.833062	10.923137
7.526727	7.327060
9.517968	9.200056
9.343651	9.032750
8.503203	9.535956
10.057711	9.485645
8.146853	8.338761
8.268620	7.739152
8.311165	10.334969
10.081467	10.846157
9.274785	9.830834
8.886238	9.288090
11.537875	11.604995
8.007389	7.438026
10.466212	11.053712
6.735774	5.990031
8.266241	8.549617
9.892145	9.913313
10.571538	9.358310
8.703561	8.377292
9.887627	9.950634
8.534471	8.890652
9.168834	9.293379
9.922596	10.568116
9.606848	10.981872
8.049163	8.737151
9.414189	10.084288
9.542247	8.021086
11.093958	10.702434
7.797649	7.850361
8.552901	7.527600
8.219892	8.684576
8.813820	9.500415
9.060048	10.641959
8.930496	9.658452
8.566351	7.806983
8.077888	8.901310
8.606076	8.292211
8.478130	8.544464
8.197545	7.274085
7.061529	7.893467
7.651177	8.389310
10.149363	9.455830
8.064300	7.697235
9.537833	9.697781
9.400905	8.245764
8.878983	8.101841
9.767461	8.465601
7.632167	8.053419
10.111056	11.690183
7.970942	8.207523
8.625957	7.925886
8.275081	7.251131
8.857512	7.238198
8.932629	7.800518
9.630662	10.235548
10.020134	11.628061
9.819213	11.323038
9.299247	9.786285
9.445325	8.555707
8.873393	7.896320
8.682885	8.975978
9.183893	9.056925
8.477248	9.646505
9.576266	8.936220
9.425850	8.693036
7.914876	9.191021
8.601370	8.373424
11.122372	9.536027
8.519594	7.743624
7.694907	7.025246
8.897129	8.500676
10.088613	8.309946
10.278307	11.157726
9.397147	10.362584
9.222611	10.061842
9.624310	10.467646
9.933817	10.059243
8.115822	8.502837
10.559383	9.448920
9.655131	8.865449
9.055397	8.184750
6.915738	5.292571
7.127297	7.954305
9.223472	8.244599
8.040385	8.611545
6.943568	5.822860
9.961666	11.201255
9.705310	9.633700
7.709783	7.210775
8.362772	6.694354
8.850724	9.072569
8.694999	8.733229
10.892627	10.900563
9.400704	8.519939
9.941178	11.326050
7.686754	6.819663
8.675756	10.272520
10.881880	11.052196
8.176647	6.343140
9.349477	8.364927
8.544598	6.709761
8.467625	9.135489
10.316443	10.028059
10.251413	10.007546
8.806659	7.374996
8.312992	7.330699
9.853979	11.901768
9.342314	8.750446
9.221683	8.871671
9.235246	7.425284
8.209769	8.540767
9.538915	6.785583
9.895439	9.616214
10.471555	11.589995
8.262501	8.910197
8.969381	10.897169
8.983042	6.672021
8.272663	8.769730
8.812327	8.519089
8.408800	7.572841
8.760285	10.261063
9.774829	10.050430
8.128859	6.691024
10.216158	10.527257
9.435996	9.841664
9.828883	10.641652
8.293855	7.612738
10.029216	10.171741
10.139738	10.938472
9.628763	11.241311
6.843099	8.315890
9.105654	7.982912
8.865853	8.580737
10.380138	10.695029
8.675579	9.836565
8.285952	9.289413
9.186450	9.649099
9.437998	10.154232
7.919056	8.778638
9.947218	10.211425
7.935419	7.618891
7.844959	8.471260
8.254401	8.179055
9.825085	10.192497
7.747915	6.357713
9.018409	10.185758
6.464625	5.920487
8.484068	9.952085
10.078410	9.927654
8.857546	8.751614
9.242084	10.702284
8.974008	8.543906
7.635151	7.020270
7.933530	7.022468
10.169437	7.791306
7.815649	7.658882
8.505106	10.559767
10.187094	8.705853
10.224450	11.109298
9.258191	9.518269
7.852818	7.170318
8.655756	9.726268
9.639087	9.809843
10.560155	9.780450
9.105885	9.838206
8.151723	7.310666
9.836033	9.550752
9.128846	9.938493
7.249651	5.252974
10.139390	9.192701
8.353562	6.457582
9.477872	8.770802
9.109227	9.271283
8.152714	8.084937
10.462554	9.952261
8.351024	7.000921
7.532425	5.994649
7.908322	6.467591
10.089667	10.143268
9.288496	7.465216
9.396041	8.973716
9.656808	9.654257
8.739789	8.529008
9.823497	10.700875
8.822347	9.527767
6.251104	7.075483
9.808773	9.980800
8.300713	7.784477
9.709069	8.177455
9.371876	8.801018
9.627569	10.496943
9.798104	10.015805
8.744978	8.035677
10.791420	11.040031
8.016320	8.462408
8.389823	7.493349
8.413738	8.910781
8.931394	8.689002
7.796716	6.045172
10.010740	9.871885
9.739611	10.358786
9.637499	8.177227
9.270825	9.785848
8.099944	7.462471
9.298485	8.678738
8.388911	9.511988
8.345890	6.619593
9.593749	7.826837
8.040306	6.146284
9.168793	8.503845
8.419769	8.997572
9.847306	9.694101
7.759147	7.503366
9.956796	12.503585
9.363517	8.421384
7.008736	8.605854
9.161033	11.042039
11.286850	13.247277
7.960228	9.105576
9.258009	7.961104
9.761957	7.650650
8.565883	8.107203
10.023068	10.763320
7.002362	8.733812
9.239812	10.837359
9.473447	9.565137
7.268542	6.805174
9.803480	9.397554
9.011251	8.670341
7.244080	7.476794
9.767807	8.413424
9.028038	8.502083
7.315449	6.863776
9.723105	9.003861
9.173836	9.185371
7.979166	6.699788
8.500620	6.980047
8.505397	6.763432
6.839385	5.317513
7.758811	5.489537
9.857575	9.156987
8.207080	7.710246
9.381742	9.278062
9.999182	10.737307
7.705292	7.187713
9.568333	9.312412
8.665788	8.276995
10.003049	9.757079
8.403213	7.457493
8.910928	8.181061
8.938402	7.794087
9.530735	10.717108
9.360877	7.845847
8.488105	9.137361
8.791837	7.789758
9.843480	9.241588
8.116800	9.516470
9.858694	8.094146
9.843793	10.310825
8.442523	8.625330
9.189186	9.204778
9.600927	7.700844
7.528236	7.408114
7.903405	7.205462
9.389219	9.990891
8.150729	7.764129
8.297495	7.859386
10.389914	10.764332
9.061605	8.245104
9.099466	8.993150
8.448664	7.297117
9.063043	10.289976
9.295967	9.336779
6.162187	4.700924
8.516958	9.917491
9.742717	8.671241
10.213956	11.771560
8.122139	6.201350
9.889100	9.495149
9.070932	8.125919
10.961099	10.969280
9.767529	10.573477
8.486880	7.917837
9.662910	7.618216
8.853884	9.682231
9.276574	10.121915
7.333927	8.001988
9.827359	9.551495
8.682377	10.037245
10.378133	12.012242
8.537763	8.769715
9.362168	8.953751
6.893184	5.710462
8.681613	10.036337
7.087255	9.326212
8.841031	10.620710
9.742396	9.321166
8.098131	10.275550
7.498078	7.821221
